,Bigram,Count
16363,Eduardo Guimarães,4
16377,cabeça erguida,4
16376,Rio São,4
16373,mil vezes,4
16367,programa Fantástico,4
16366,Antagonista revelou,4
16364,Ele confirmou,4
16573,informações oficiais,4
16581,apenas quatro,4
16259,onde fez,4
16740,real motivo,4
16798,mundo disse,4
16791,Retrospectiva2017 AsMaisLidas2017,4
16790,fortes indícios,4
16786,doações eleitorais,4
16785,dar voz,4
16784,social facebook,4
16777,Saiba porque,4
16775,ter pago,4
16774,político Ciro,4
16772,Temer sobre,4
16767,Sem dúvida,4
16766,muita pressão,4
16762,governo fez,4
16759,ficou chocada,4
16751,Chuck Norris,4
16801,documentos relativos,4
16810,aneurisma cerebral,4
16822,erro grotesco,4
16868,jornalista Josias,4
16901,Sérgio Motta,4
15616,única maneira,4
16894,coma induzido,4
16892,cada cidadão,4
16891,chama Sérgio,4
16872,Luis Claudio,4
16866,extremamente difícil,4
16833,presidente Não,4
16863,improbidade administrativa,4
16859,desde 2012,4
16850,Quero ser,4
16847,conseguiu escapar,4
16846,articulação política,4
16843,Kalil Filho,4
16741,Armadas poderão,4
16733,chamou Lula,4
16585,Débora Bergamasco,4
16729,Jucá diz,4
16659,relações institucionais,4
16651,ser vendido,4
16643,jamais poderia,4
16640,mau caráter,4
16637,senado Ele,4
16634,transporte público,4
16631,tal pacote,4
16622,vai investigar,4
16620,vários chutes,4
16610,acervo presidencial,4
16606,corpo delito,4
16604,queixa contra,4
16603,pastor Silas,4
16588,mega empresário,4
16587,disse Marcelo,4
16666,filho Bruno,4
16668,estar envolvido,4
16671,pra dar,4
16688,vamos dar,4
16726,menos quatro,4
16724,Coluna Esplanada,4
16714,acidente aconteceu,4
16711,mandato atual,4
16707,futuro ministro,4
16700,União DOU,4
16686,enquanto ainda,4
16674,vídeo gravado,4
16682,desse porte,4
16681,prestou serviços,4
16679,pode gerar,4
16678,duas medidas,4
16676,expresidente ainda,4
16675,piorar ainda,4
16266,Cobra Coral,4
16608,programa Domingo,4
16257,senador Lasier,4
15779,Marinha Americana,4
15847,produtos vencidos,4
15840,casal João,4
15834,Paulo Okamoto,4
15830,Renan diz,4
15827,homens públicos,4
15825,ser punidos,4
15824,possam ser,4
15817,ter tido,4
15814,Peço desculpas,4
15807,Uma nota,4
15799,Com certeza,4
15798,bem assim,4
15793,provável ataque,4
15790,abrigos nucleares,4
15785,ICBM míssil,4
15856,propulsão nuclear,4
15859,Lula pediu,4
15860,destruir provas,4
15905,vídeo acima,4
15923,porta principal,4
15921,podem escolher,4
15917,Trump advertiu,4
15916,Vai pastar,4
15913,informação sobre,4
15907,qualquer sinal,4
15903,dois navios,4
15864,complicar ainda,4
15902,dois portaaviões,4
15898,senado federal,4
15872,Brilhante Ustra,4
15867,Fake News,4
15866,jornal Washington,4
15865,Norte Ele,4
15782,luta corporal,4
15778,3000 pessoas,4
15933,bases subterrâneas,4
15772,exercícios conjuntos,4
15671,norteamericano disse,4
15669,segurança nacional,4
15663,qualquer ação,4
15654,séria ameaça,4
15652,pode continuar,4
15643,realizando exercícios,4
15642,desta manhã,4
15633,domingo dia,4
15632,entrevista publicada,4
15629,federal Jean,4
15627,novo rumo,4
15624,território nortecoreano,4
15618,nuclear poderá,4
16256,violência doméstica,4
15621,próprio país,4
15680,ser interrogado,4
15683,Trump respondeu,4
15691,Norte lança,4
15739,russo afirmou,4
15762,programa nuclear,4
15759,pode abrir,4
15755,Palocci vai,4
15754,mídia brasileira,4
15747,aprovou hoje,4
15742,Califórnia EUA,4
15738,primeiro ataque,4
15703,Ele sugeriu,4
15735,apoio incondicional,4
15733,carta enviada,4
15729,Mar Negro,4
15718,eleições 2018,4
15717,único candidato,4
15710,Oliveira presidente,4
15924,protestam contra,4
15773,míssil lançado,4
15936,suspeitas sobre,4
16100,Dirceu disse,4
16171,CCJ Comissão,4
16167,revista Isto,4
16159,cometeu crimes,4
16154,havia pedido,4
16153,Ricardo Izar,4
16148,Antonio Anastasia,4
16136,Ela ficou,4
16134,Claudio Tognolli,4
16127,ser demitido,4
16125,gerar empregos,4
16123,consequências negativas,4
16122,governo russo,4
16120,alvo principal,4
16115,promete revelar,4
16112,Rousseff afirmou,4
16176,marqueteiro petista,4
16180,declarou Não,4
16184,comentar sobre,4
16233,fotógrafo oficial,4
16252,vaso sanitário,4
16247,contra parlamentares,4
16246,320 pedidos,4
15937,exército americano,4
16245,decisões sobre,4
16242,ateando fogo,4
16231,Com medo,4
16187,momento nenhum,4
16229,Ele explicou,4
16220,entrevista completa,4
16219,coisa ruim,4
16208,Lula após,4
16206,Ninguém aqui,4
16203,público brasileiro,4
16111,mundo Ele,4
16175,partido político,4
16098,podem ocorrer,4
16015,notícias nortecoreana,4
16012,Frei Chico,4
15997,região sul,4
15991,ser quase,4
15990,vai explodir,4
15944,tentar evitar,4
15988,Coreia continua,4
15986,nome citado,4
15981,EUA podem,4
15980,defesa civil,4
15961,Ser honesto,4
15960,François Hollande,4
16093,Odebrecht afirmou,4
15953,nuclear pode,4
15950,Certa vez,4
15949,vez maior,4
16013,Odebrecht durante,4
15989,Norte vai,4
16054,EUA planejam,4
16020,ainda contou,4
16066,devem estar,4
16075,Foal Eagle,4
16083,mandar prender,4
16051,Por exemplo,4
16050,Folha apurou,4
16048,imagens divulgadas,4
16043,poder destrutivo,4
16039,outros assuntos,4
16032,sistema solar,4
16023,agora porque,4
16022,grandes fortunas,4
16021,Lula através,4
16070,Edifício Solaris,4
25999,Essa gente,3
25992,novos rumos,3
26048,cumpriu mandado,3
25990,afastamento imediato,3
25983,campanha petista,3
25982,outros órgãos,3
26050,poderia morrer,3
25978,patrimônio declarado,3
26002,militarizar todas,3
26029,presente feito,3
26007,eleito presidente,3
26008,ser difícil,3
26012,partir dessa,3
26026,estarão sob,3
26037,Jesus disse,3
26039,voto direto,3
26040,divulgada ontem,3
26042,nesse caos,3
25973,depoimento prestado,3
25924,atriz Camila,3
25963,empresa Consist,3
25960,anos 1980,3
25905,naviosonda Vitoria,3
26053,algum cargo,3
25910,lobista Fernando,3
25904,Schahin Engenharia,3
25911,pupilas dilatadas,3
25921,prainha minutos,3
25923,afogado durante,3
25925,Camila Pitanga,3
25934,cão labrador,3
25936,tudo faz,3
25944,Bill Gates,3
25946,nova presidente,3
25947,faz menção,3
25949,ataques verbais,3
25950,outros clientes,3
25951,algumas revelações,3
25953,pergunta sobre,3
26052,programa Minha,3
26177,Pinheiro expresidente,3
26055,17a Vara,3
26056,deveriam estar,3
26141,Lula ficou,3
26146,Lewandowski suspendeu,3
26148,base jurídica,3
26156,ninguém aqui,3
26161,Dilma quer,3
26164,segundo informação,3
26167,Ninguém quer,3
26173,tentar provar,3
26174,citado diretamente,3
26181,Farias disse,3
26183,petista durante,3
26186,senador Caiado,3
26191,triste porque,3
26196,vergonha nacional,3
26213,Esse cara,3
25889,cometer atos,3
26205,Veja decidiu,3
26139,possível acordo,3
26130,senador Aloysio,3
26129,contribuinte brasileiro,3
26093,reunião ministerial,3
26060,Virou bagunça,3
26067,Ribeiro Filho,3
26070,grupo teatral,3
26074,judiciais cabíveis,3
26075,brasileiro ficou,3
26076,agressões verbais,3
26086,documentos referentes,3
26098,quis mostrar,3
26126,processo licitatório,3
26103,língua portuguesa,3
26107,praticamente irreversível,3
26108,momento político,3
26111,Petra Costa,3
26116,conseguiu reverter,3
26122,fenômeno Quando,3
26123,podem piorar,3
25895,continua causando,3
25615,fraude fiscal,3
25880,apartamentos funcionais,3
25646,sobre suposta,3
25656,nenhum problema,3
25659,preso antes,3
25664,blog petista,3
25667,todo brasileiro,3
25669,situação pode,3
25671,porque vai,3
25672,Calheiros PMDB,3
25675,ter cuidado,3
25677,derrubar aviões,3
25681,qualquer aeronave,3
25682,pleno conhecimento,3
25687,livros sobre,3
25691,toda razão,3
25692,baixo nível,3
25706,substância branca,3
25723,vários nomes,3
25725,disse Delcídio,3
25648,ser comprovado,3
25641,exsenador Gim,3
25727,tentou suicídio,3
25640,impeachment poderá,3
25590,mãos dadas,3
26228,Ele relatou,3
25594,Com Eduardo,3
25595,avisou Não,3
25597,sozinho Vou,3
25598,carregar muita,3
25599,gente comigo,3
25600,PMDBRJ dispõe,3
25601,destruir grande,3
25602,informações contém,3
25604,Câmara poderá,3
25611,expresidente estaria,3
25620,internet mostra,3
25624,foto acima,3
25633,mudanças bruscas,3
25634,correspondente internacional,3
25637,Salão Verde,3
25726,desembargador Marcelo,3
25729,delegado Igor,3
25878,Brasil deve,3
25791,pronunciou através,3
25793,então ministro,3
25798,trabalhador brasileiro,3
25801,documentos sobre,3
25808,forma direta,3
25810,Mantega sabia,3
25819,Vai pra,3
25820,ser liberado,3
25829,vida curta,3
25832,piso salarial,3
25847,ator comunista,3
25853,deputado ainda,3
25857,vira réu,3
25858,Lula virou,3
25863,Governo vai,3
25866,denúncia apresentada,3
25868,garantias fundamentais,3
25877,poderão ajudar,3
25792,gatos pingados,3
25789,apresentador Fausto,3
25730,Igor Romário,3
25784,Após ter,3
25733,exsenador petista,3
25736,Vamos repetir,3
25738,ser ainda,3
25739,prisões preventivas,3
25745,afirmou ainda,3
25748,então candidato,3
25752,Vídeo flagra,3
25754,Barbosa disse,3
25755,existem outros,3
25757,pomba gira,3
25760,dois servidores,3
25763,Dilma deixou,3
25765,José Antunes,3
25770,ser realizadas,3
25777,Prêmio Nobel,3
25779,Temer pretende,3
25783,fins lucrativos,3
26214,Esse tal,3
26685,Mike Tancred,3
26229,pretende usar,3
26558,fique proibido,3
26563,cidade olímpica,3
26565,Unidas ONU,3
26566,alguns aliados,3
26569,mil palavras,3
26573,aqui pra,3
26575,POVO BRASILEIRO,3
26581,menos três,3
26584,Tanto Lula,3
26585,alerta Lula,3
26587,Senador Delcídio,3
26589,Amaral contratou,3
26590,advogado Antonio,3
26591,escritório Figueiredo,3
26592,premiada Figueiredo,3
26594,importantes delatores,3
26596,estaria pronto,3
26597,principalmente após,3
26559,cidade onde,3
26556,processo criminal,3
26607,campanhas petistas,3
26548,pequeno trecho,3
26493,conseguiu explicar,3
26497,ser condenada,3
26498,custa cerca,3
26499,inciso VII,3
26502,Lei 10683,3
26503,segurança fornecida,3
26507,ato normal,3
26512,jogos olímpicos,3
26514,Tudo começou,3
26519,Dilma chega,3
26526,tocha olímpica,3
26531,aplicativo Pokémon,3
26538,dessas pessoas,3
26540,Como assim,3
26541,Pelas imagens,3
26542,atriz petista,3
26546,valores cobrados,3
26605,citou alguns,3
26612,Lula comandou,3
26233,afastamento definitivo,3
26687,alegaram problemas,3
26696,Vai ser,3
26700,boca fechada,3
26703,resolveu partir,3
26708,pisos sujos,3
26709,Comitê Organizador,3
26711,Globo Esporte,3
26714,jornalista ainda,3
26722,uns amigos,3
26726,Angélica Huck,3
26729,campanha política,3
26734,processo político,3
26735,ameaça explodir,3
26742,petista agora,3
26746,sendo acompanhado,3
26753,brasileiros disse,3
26756,faz desabafo,3
25587,após deixar,3
26688,quase botando,3
26686,Austrália alegaram,3
26616,Leite Suassuna,3
26684,fazer piada,3
26617,Suassuna Filho,3
26620,ser utilizada,3
26626,primeiro caso,3
26628,anos Então,3
26630,Sem falar,3
26633,130 milhões,3
26634,Norte deve,3
26641,financiamento empresarial,3
26642,próprios interesses,3
26648,pessoas possam,3
26666,elementos probatórios,3
26668,comunidade LGBT,3
26670,expresidente Ele,3
26672,Lula afirma,3
26674,Tenho medo,3
26675,recebeu sinal,3
26676,ministro Zavascki,3
26492,fez muitos,3
26484,Congresso Federal,3
26482,conversa criminosa,3
26295,sendo acusada,3
26297,incentivos fiscais,3
26298,Mautoni Empreendimentos,3
26299,fez pagamentos,3
26300,empresário Luís,3
26303,Lula Agora,3
26304,tomem conta,3
26305,conta disso,3
26309,boca durante,3
26310,ataque verbal,3
26318,filho Fábio,3
26321,público Isso,3
26323,tenta desmoralizar,3
26326,Idade Média,3
26328,continuar trabalhando,3
26330,ser socorrida,3
26332,alertou sobre,3
26333,Robson Bonin,3
26296,suposto envolvimento,3
26291,violência física,3
26481,seguintes dizeres,3
26289,país bizarro,3
26239,vai chorar,3
26240,peça teatral,3
26241,Planalto Dilma,3
26254,ingressos falsos,3
26255,ator Murilo,3
26256,Murilo Rosa,3
26258,Parque Olímpico,3
26259,sambista carioca,3
26263,Rosário PTRS,3
26270,funcionários fantasmas,3
26271,ponto eletrônico,3
26274,Ela vai,3
26275,faz papel,3
26277,Dilma acabou,3
26278,capítulo exclusivo,3
26279,IstoÉ informou,3
26284,torcida brasileira,3
26334,4500 itens,3
26337,ser divulgado,3
26338,caso Dilma,3
26341,Brasil aplaude,3
26403,muitas coisas,3
26409,ninguém viu,3
26413,valores atuais,3
26414,bairro Jardins,3
26419,fraude política,3
26420,matéria cita,3
26421,presidente petista,3
26423,Lula prometeu,3
26429,estar sempre,3
26433,poderá sair,3
26449,federal Maria,3
26454,ainda cita,3
26458,morre após,3
26462,principais nomes,3
26467,ato organizado,3
26473,cidade maravilhosa,3
26478,população local,3
26401,desde janeiro,3
26398,revista época,3
26390,seguinte Não,3
26356,Olímpico Internacional,3
26342,força política,3
26344,gerando polêmica,3
26346,análise rápida,3
26347,gastos diretos,3
26350,operação pente,3
26353,cartão corporativo,3
26354,irá acabar,3
26360,Lula Desde,3
26389,Juca Ferreira,3
26366,fatos apurados,3
26374,grande erro,3
26376,Após dizer,3
26377,homens trabalham,3
26380,FORA TEMER,3
26383,nunca havia,3
26386,meia hora,3
25589,aeroporto Santos,3
24583,contratos publicitários,3
25581,fazer qualquer,3
24793,outras operações,3
24805,quase 3000,3
24808,via Antagonista,3
24817,algumas previsões,3
24822,San Juan,3
24826,Deus ilumine,3
24833,interesses particulares,3
24842,sete meses,3
24843,Anderson Bravo,3
24847,artes marciais,3
24848,Uma carta,3
24849,escreveu sobre,3
24851,conflito bélico,3
24855,empresário José,3
24856,jornalista Sonia,3
24857,Sonia Abrão,3
24861,100 pessoas,3
24862,pessoas começaram,3
24796,Uma entrevista,3
24790,eventuais ações,3
24873,National Enquirer,3
24789,prevê punições,3
24734,São José,3
24739,outros membros,3
24740,recebeu apoio,3
24741,outras palavras,3
24742,Não vão,3
24750,quantas vezes,3
24751,Brasil sempre,3
24752,ajudar pessoas,3
24765,LavaJato pode,3
24767,Operação Mãos,3
24768,Mãos Limpas,3
24770,BRASIL NÃO,3
24773,deputado Lorenzoni,3
24776,Jesus pode,3
24782,doze inquéritos,3
24784,proposta perniciosa,3
24787,punir parlamentares,3
24869,apenas cinco,3
24875,Trump sobre,3
25012,notícia veiculada,3
24940,segurança cibernética,3
24942,ficou completamente,3
24944,expresidente disseram,3
24946,medidas legais,3
24947,contra todos,3
24958,pedir prisão,3
24963,pudessem ser,3
24969,Patrimônio Histórico,3
24970,empreendimento embargado,3
24973,lado pessoal,3
24979,política irresponsável,3
24982,uns contra,3
24991,prova disso,3
24994,qualquer crime,3
24995,dois policiais,3
25005,Jato João,3
25006,AMB Associação,3
25009,LavaJato Além,3
24941,mil euros,3
24938,governo Obama,3
24879,sete pessoas,3
24933,Rodrigues RedeAP,3
24882,nove pessoas,3
24884,aparelhos bloqueados,3
24888,área técnica,3
24893,conseguiu chegar,3
24895,anunciou ontem,3
24897,somente após,3
24900,sobre mim,3
24904,líderes partidários,3
24906,ainda quer,3
24912,acidente fatal,3
24919,marco legal,3
24920,tão importante,3
24921,divulga nota,3
24923,desse fato,3
24926,Cultura disse,3
24929,jornalista Kennedy,3
24931,demissão ainda,3
24732,atos praticados,3
24725,protestava contra,3
24723,toma lambada,3
24517,ataque pessoal,3
24525,pessoa educada,3
24529,punido porque,3
24533,figura pública,3
24545,favor voltem,3
24556,Carlos Valadares,3
24557,cinco senadores,3
24559,presidente pode,3
24562,Souza informou,3
24564,rolou rampa,3
24565,rampa abaixo,3
24566,poderá haver,3
24569,qualquer jeito,3
24572,Jato Lula,3
24573,cantor Wesley,3
24574,pastor Jonathan,3
24575,Jonathan Batista,3
24576,Igreja Batista,3
24523,Alan Ruschel,3
24511,publicado hoje,3
24720,projeto inicial,3
24509,Ambos disseram,3
24453,pra tudo,3
24458,notícia publicada,3
24459,Frei Savonarola,3
24460,sociais petistas,3
24471,próprios filhos,3
24476,meses antes,3
24478,via Blog,3
24479,Seleção Brasileira,3
24480,apoio parlamentar,3
24483,incidente ocorreu,3
24484,ameaças feitas,3
24486,alto risco,3
24489,recebido propina,3
24494,João Augusto,3
24500,sociais desde,3
24504,diz ser,3
24507,outro trecho,3
26763,campanha contra,3
24586,Moro pede,3
24590,vai cantar,3
24593,Globo diz,3
24656,transformar água,3
24660,102 milhões,3
24661,Paulo enviou,3
24666,recebeu quase,3
24667,milhões através,3
24674,pode mandar,3
24676,mesa diretora,3
24678,maletas antigrampo,3
24684,Mesa Diretora,3
24686,possível intervenção,3
24699,movimento Nas,3
24705,petista apareceu,3
24713,vai aceitar,3
24715,vão prender,3
24716,preso político,3
24718,Brasil pra,3
24719,confronto direto,3
24655,Deus fez,3
24654,Jesus fazia,3
24649,atual namorada,3
24614,Presidente interino,3
24597,primeira bomba,3
24600,projeto criminoso,3
24601,delação diz,3
24603,Ribeirão Preto,3
24604,delator afirma,3
24607,Arthur Virgílio,3
24608,certas coisas,3
24616,ajudar Lula,3
24645,180 mil,3
24617,partido REDE,3
24626,Aníbal Gomes,3
24627,Antônio Carlos,3
24634,artigo 142,3
24640,Lima PMDBBA,3
24641,Poder Executivo,3
24642,pediu dinheiro,3
25011,novo aliado,3
25020,bom sentido,3
25580,país volta,3
25342,vamos permitir,3
25357,diz estar,3
25361,arrecadar recursos,3
25370,ISTOÉ revelou,3
25372,todos blindados,3
25375,placas frias,3
25390,publicada nesta,3
25401,seis semanas,3
25408,outros governos,3
25412,poderá retomar,3
25415,sob ataque,3
25420,revista ISTO,3
25427,tendo recebido,3
25428,David Beckham,3
25431,qualquer ato,3
25432,Lula criticou,3
25437,colocou fogo,3
25445,país sério,3
25351,fonte segura,3
25332,ditadura cubana,3
25450,Vamos tomar,3
25330,Ninguém irá,3
25268,quatro processos,3
25274,Uma notícia,3
25275,tentou tirar,3
25282,Wanessa Camargo,3
25285,divulgado hoje,3
25287,Monica Iozzi,3
25289,palhaços assassinos,3
25290,pessoas inocentes,3
25297,explicações sobre,3
25299,dupla cidadania,3
25302,salvo conduto,3
25304,quer escapar,3
25310,mesma cela,3
25315,encontrar dificuldades,3
25322,terrorista Cesare,3
25324,Elvira Savino,3
25328,história política,3
25446,trabalhar pra,3
25453,saiu correndo,3
25021,notícias ruins,3
25535,comido vai,3
25541,frase abaixo,3
25543,política Tem,3
25548,tudo JUCÁ,3
25550,hoje ministro,3
25555,gente viveu,3
25556,Conversei ontem,3
25560,Dilma Enquanto,3
25566,parar nunca,3
25567,nunca Entendeu,3
25568,Entendeu Então,3
25569,Então Estou,3
25570,Estou conversando,3
25571,militares Está,3
25572,tudo tranquilo,3
25573,vão garantir,3
25574,Estão monitorando,3
25579,união nacional,3
25540,Rubens Valente,3
25527,poderá prender,3
25467,vai sair,3
25526,senador citado,3
25469,Vallisney Souza,3
25477,Não entendo,3
25478,Jornal americano,3
25484,delação feita,3
25493,anos morre,3
25497,juiz durante,3
25501,abriu mão,3
25502,Letícia esposa,3
25508,descobriu tudo,3
25509,Quem fez,3
25510,autorização judicial,3
25515,pediu formalmente,3
25517,tentou arrumar,3
25521,equipamentos eletrônicos,3
25522,disse Cunha,3
25523,fez nada,3
25524,ser discutido,3
25265,querem ser,3
25262,dois executivos,3
25261,altíssima periculosidade,3
25098,Torres gêmeas,3
25101,gêmeas Foi,3
25102,fraudulenta alegada,3
25103,governo mídia,3
25107,540 mph,3
25108,1000 pés,3
25109,pés acima,3
25110,parte significativa,3
25113,motor poderia,3
25114,ter penetrado,3
25122,núcleo maciço,3
25126,parte caísse,3
25128,acidente deveriam,3
25129,deveriam conter,3
25130,conter partes,3
25131,partes maciças,3
25133,767 incluindo,3
25135,motor pesando,3
25100,767 atingiu,3
25093,aeronaves Boeing,3
25252,possa lançar,3
25089,ter filhos,3
25023,pedir propina,3
25029,desses caras,3
25031,político profissional,3
25033,rabo preso,3
25041,defesa alega,3
25044,Moro cometeu,3
25047,Matéria publicada,3
25049,próxima terçafeira,3
25050,novas vagas,3
25058,Público Estadual,3
25065,daquela famosa,3
25067,tenta criar,3
25069,Advogado diz,3
25079,poderá assistir,3
25085,tecnologia suficiente,3
25087,mil anos,3
25088,neste período,3
25136,pesando aproximadamente,3
25137,quilos cada,3
25138,destes componentes,3
25139,componentes estruturais,3
25182,portal Antagonista,3
25185,Temer declarou,3
25187,ter dinheiro,3
25195,site MSN,3
25197,médica Natasha,3
25199,RPG Reeducação,3
25200,Reeducação Postural,3
25201,Postural Global,3
25204,jornalista desde,3
25207,jornalista Claudio,3
25210,novo programa,3
25222,fim imediato,3
25223,Trump durante,3
25231,exclusão aérea,3
25237,esquerda baderneira,3
25244,Que venha,3
25246,Abílio Diniz,3
25174,fornecer evidências,3
25171,naquele dia,3
25170,aconteceu naquele,3
25153,Unidos Southern,3
25140,estruturais dessas,3
25141,dessas aeronaves,3
25143,desaparecimento completo,3
25144,usados hologramas,3
25146,realizar tal,3
25147,executivo realizado,3
25151,Tribunal Distrital,3
25154,Southern District,3
25168,pilotos profissionais,3
25155,Reynolds execonomistachefe,3
25157,governo Bush,3
25158,Bush entrou,3
25161,nenhum avião,3
25162,capitão John,3
25164,idade aposentado,3
25165,site Pilotsfor911truthorg,3
26757,bairro nobre,3
27902,gente pede,3
26768,crime hediondo,3
28448,utilidade pública,3
28453,assédio moral,3
28455,outro cidadão,3
28462,Mega Sena,3
28465,números sorteados,3
28467,jornal Gazeta,3
28472,preso sob,3
28484,maior canalha,3
28487,políticos profissionais,3
28489,primeira página,3
28490,sistema nervoso,3
28491,encontrados mortos,3
28493,três Forças,3
28496,Negócios Estrangeiros,3
28497,bom pagador,3
28498,Joaquim Levy,3
28502,voz ser,3
28503,ser ouvida,3
28451,Ele fez,3
28446,torrar dinheiro,3
28512,Mario Kosel,3
28444,Collor PTBAL,3
28401,cadeira presidencial,3
28402,desembargador Leandro,3
28403,mistura política,3
28404,exministro Ciro,3
28408,mera substituição,3
28410,trará mudança,3
28419,hoje parecem,3
28420,parecem privados,3
28423,atributos intelectuais,3
28424,intelectuais próprios,3
28425,enquanto dominam,3
28427,apresentar grandes,3
28428,grandes ilusões,3
28434,400 civis,3
28436,senador Fernando,3
28440,Gilberto Barros,3
28443,Vitória 10000,3
28506,soldado Mário,3
28515,Diógenes José,3
28675,região Central,3
28595,Luiz Fernando,3
28600,outros quatro,3
28601,bem humorado,3
28608,infecção generalizada,3
28609,Nos próximos,3
28610,estratégia fiscal,3
28611,outro filho,3
28612,Federal Reserve,3
28618,Chagas General,3
28619,tesoureiro João,3
28628,pobreza extrema,3
28631,punições severas,3
28632,primeira mão,3
28636,maior exército,3
28637,depressão doenças,3
28647,21a fase,3
28651,Estado islâmico,3
28652,outros interesses,3
28598,tudo Mas,3
28593,Assis Moura,3
28516,pensão mensal,3
28591,Maria Thereza,3
28524,Sérgio Reis,3
28531,exministro Gilberto,3
28532,site Wikipédia,3
28533,disputar eleições,3
28542,Nós precisamos,3
28544,teste sorológico,3
28552,próximas gerações,3
28556,mandaram matar,3
28560,petista preso,3
28561,Fachin EDSON,3
28565,qualquer brasileiro,3
28571,doença autoimune,3
28573,120 bilhões,3
28574,instituições financeiras,3
28576,Frei Betto,3
28580,governo Por,3
28583,pessoas pensam,3
28396,Rádio CBN,3
28395,novo Brasil,3
28392,Depois disso,3
28151,alguns detalhes,3
28178,Ives Gandra,3
28179,maior jurista,3
28184,coloca fogo,3
28193,Não bastassem,3
28197,Econômico informou,3
28203,TSE pode,3
28205,356 mil,3
28206,Claudia Leitte,3
28207,dois jornais,3
28210,nesse tipo,3
28218,estocar vento,3
28222,poderia salvar,3
28234,mil brasileiros,3
28247,ação judicial,3
28248,Victor Laus,3
28254,batimentos cardíacos,3
28257,empresário Jonas,3
28152,outro cargo,3
28150,empreiteira Andrade,3
28389,Lula decidiu,3
28149,Reportagem publicada,3
28074,Carlos Blat,3
28076,liderança política,3
28082,civil brasileira,3
28085,conversar sobre,3
28087,prédio público,3
28092,disse estar,3
28093,resposta militar,3
28100,chefe maior,3
28107,Cunha mostrou,3
28109,Louis Vuitton,3
28120,Como pode,3
28126,econômica lícita,3
28129,Mídia golpista,3
28132,caminhar sobre,3
28138,Chico Anysio,3
28144,divulgou agora,3
28147,sob pena,3
28258,possui tecnologia,3
28264,sido convocado,3
28271,tríplex Minha,3
28274,Lula Vai,3
28332,Brasil melhor,3
28341,Econômico Mundial,3
28344,tornar realidade,3
28345,deputado Bolsonaro,3
28359,jornal Última,3
28360,sido preso,3
28361,passa mal,3
28362,empresários corruptores,3
28366,vale tudo,3
28371,ser chamada,3
28373,sofre perseguição,3
28374,tirar selfie,3
28382,Durante seis,3
28383,feita durante,3
28385,boa notícia,3
28387,Cerveró afirmou,3
28388,Cerveró disse,3
28330,Silva Guerra,3
28329,José Silva,3
28325,ser aceita,3
28296,Nelci Warken,3
28275,fechar acordo,3
28276,comprar apoio,3
28277,tomar conhecimento,3
28278,Júlio Camargo,3
28289,zika vírus,3
28292,jornalista escreveu,3
28295,22a fase,3
28297,Essa moça,3
28324,Paulo Pimenta,3
28301,pesquisas científicas,3
28304,disputas municipais,3
28306,eventual eleição,3
28313,novo vazamento,3
28314,Rubens Bueno,3
28317,União Européia,3
28322,consulta pública,3
28653,apoio militar,3
28676,vários tipos,3
28069,sob regime,3
29039,senhor sabe,3
29042,órgãos genitais,3
29043,anos Durante,3
29045,problemas cardiovasculares,3
29052,hackers Lazarus,3
29056,Dave Meade,3
29070,Presidente Luiz,3
29071,facebook twitter,3
29072,Jornal inglês,3
29077,Arte Brasileira,3
29079,defende exposição,3
29080,Fernanda Montenegro,3
29081,posso aceitar,3
29085,satélites americanos,3
29087,233 deputados,3
29091,conde Rutland,3
29093,Mais tarde,3
29100,mil enquanto,3
29041,artes liberais,3
29037,vários lugares,3
29105,EUA B1B,3
29036,suposto artista,3
28978,BARROSO SOBRE,3
28982,disse John,3
28986,Mendes recebeu,3
28987,Temer Moreira,3
28989,Temer conseguiu,3
28994,Vamos espancar,3
28996,punhos nucleares,3
28998,notícias estatal,3
28999,vitória final,3
29001,poderia desencadear,3
29003,History Channel,3
29007,Hitler escapou,3
29012,Isis Valverde,3
29020,sanções econômicas,3
29025,tempo tentando,3
29026,homem foguete,3
29030,desta maneira,3
29102,Norte neste,3
29112,grandes potências,3
28677,democracia permitiu,3
29162,amigo desse,3
29164,jornal estatal,3
29165,estatal Rodong,3
29167,grupo Friboi,3
29170,Norte anuncia,3
29176,Caldas Novas,3
29181,camisa verde,3
29182,novo imposto,3
29183,Roland Ratzenberger,3
29184,apresentador Danilo,3
29186,iria doar,3
29188,pequena Emanuelle,3
29189,diagnostico completo,3
29195,Evento Carrington,3
29196,Hopi Hari,3
29197,Tônia Carrero,3
29200,Elvis Presley,3
29201,líder nazista,3
29163,desse Janot,3
29161,furacão Irma,3
29115,sulcoreana Yonhap,3
29160,Long Island,3
29116,Moon Jaein,3
29126,República Democrática,3
29130,batalha final,3
29132,imperialistas norteamericanos,3
29133,América pague,3
29134,Estamos prontos,3
29136,missão suicida,3
29139,nave mãe,3
29142,Norte Kim,3
29145,cura gay,3
29147,duas nações,3
29148,chama brasileiros,3
29149,Geraldo Luís,3
29151,bombas americanas,3
29155,Norte advertiu,3
29156,Furacão Irma,3
29158,aparição pública,3
28975,ricos delinquentes,3
28969,Instituto Rockefeller,3
28968,Day disse,3
28765,sexta explosão,3
28778,Aparece safado,3
28780,satélite mostram,3
28783,sido usado,3
28790,grandes mídias,3
28794,falso atentado,3
28797,Nenhum outro,3
28799,menos crimes,3
